KunmingDog13	Non-breed
KunmingDog14	Non-breed
KunmingDog15	Non-breed
KunmingDog16	Non-breed
KunmingDog17	Non-breed
KunmingDog18	Non-breed
KunmingDog19	Non-breed
KunmingDog20	Non-breed
KunmingDog21	Non-breed
Kuvasz01_7774	Herding
Kuvasz01_Reseq_7774	Herding
Kuvasz02_6230	Herding
Kuvasz03_7525	Herding
Kuvasz04	Herding
LabradorRetriever01	Retriever
LabradorRetriever02	Retriever
LabradorRetriever03	Retriever
LabradorRetriever04	Retriever
LabradorRetriever05	Retriever
LabradorRetriever06	Retriever
LabradorRetriever07	Retriever
LabradorRetriever08	Retriever
LabradorRetriever10	Retriever
LabradorRetriever12	Retriever
LabradorRetriever13	Retriever
LabradorRetriever14	Retriever
LabradorRetriever15	Retriever
LabradorRetriever16	Retriever
LabradorRetriever17	Retriever
LabradorRetriever18	Retriever
LabradorRetriever19	Retriever
LabradorRetriever20	Retriever
LabradorRetriever21	Retriever
LabradorRetriever22	Retriever
LabradorRetriever23	Retriever
LabradorRetriever24	Retriever
LabradorRetriever25	Retriever
LabradorRetriever26	Retriever
LagottoRomagnolo01	Waterdog
LagottoRomagnolo02	Waterdog
LagottoRomagnolo03	Waterdog
LagottoRomagnolo04	Waterdog
LagottoRomagnolo05	Waterdog
LagottoRomagnolo06	Waterdog
LagottoRomagnolo07_31299	Waterdog
LagottoRomagnolo08_31603	Waterdog
LagottoRomagnolo09_33195	Waterdog
LancashireHeeler01_5375	Herding
LancashireHeeler02_5378	Herding
LancashireHeeler03_33512	Herding
Landseer01	Retriever
LapponianHerder01	Herding
Leonberger01	MountainDog
Leonberger02	MountainDog
Leonberger03	MountainDog
Leonberger04	MountainDog
Leonberger05	MountainDog
Leonberger06	MountainDog
Leonberger07	MountainDog
Leonberger08	MountainDog
Leonberger09	MountainDog
Leonberger10	MountainDog
Leonberger11	MountainDog
Leonberger12	MountainDog
Leonberger13	MountainDog
Leonberger14	MountainDog
Leonberger15	MountainDog
Leonberger16	MountainDog
Leonberger17	MountainDog
Leonberger18	MountainDog
Leonberger19	MountainDog
Leonberger20	MountainDog
Leonberger21	MountainDog
Leonberger22_20043	MountainDog
Leonberger23_20044	MountainDog
LhasaApso01_6220	Spitz
LhasaApso02_20104	Spitz
LhasaApso03_26983	Spitz
LhasaApso04	Spitz
Lowchen01	Waterdog
MIX_AmericanCocker_Beagle01	Non-breed
MIX_AmericanCocker_Beagle02	Non-breed
MIX_AmericanCocker_Beagle03	Non-breed
MIX_Dachshund01	Non-breed
MIX_GoldenRetriever01	Non-breed
MIX_KerryBlueTerrier_Beagle01	Non-breed
MIX_LabradorRetriever01	Non-breed
MIX_MiniatureSchnauzer_Beagle01	Non-breed
Maltese01_27447	Waterdog
Maltese02_1257	Waterdog
Maltese03	Waterdog
Maltese04	Waterdog
Maltese05	Waterdog
Maltese06	Waterdog
Maltese07	Waterdog
Maltese08	Waterdog
Maltese09	Waterdog
Maltese10	Waterdog
Maltese11	Waterdog
Maltese12	Waterdog
Maltese13	Waterdog
Maltese14	Waterdog
Maltese15	Waterdog
Maremma01_21897	Sheepdog
MastinoAbruzzese01_24546	Herding
MauritianDog01	Non-breed
MexicanHairless01	Herding
MiniatureBullTerrier01	Mastiff
MiniatureBullTerrier02_23778	Mastiff
MiniatureBullTerrier03_23779	Mastiff
MiniatureBullTerrier04	Mastiff
MiniatureBullTerrier05_11474	Mastiff
MiniaturePinscher01_12874	Terrier
MiniaturePoodle01_27535	Waterdog
MiniaturePoodle02	Waterdog
MiniaturePoodle03_27597	Waterdog
MiniatureSchnauzer01	Spitz
MiniatureSchnauzer02	Spitz
MiniatureSchnauzer03	Spitz
MiniatureSchnauzer04_21475	Spitz
MiniatureSchnauzer05	Spitz
MiniatureSchnauzer06	Spitz
MiniatureSchnauzer07	Spitz
MiniatureSchnauzer08	Spitz
MiniatureSchnauzer09	Spitz
MiniatureSchnauzer10	Spitz
MiniatureSchnauzer11	Spitz
MiniatureSchnauzer12	Spitz
MiniatureSchnauzer13	Spitz
MiniatureSchnauzer14	Spitz
MiniatureSchnauzer15	Spitz
MiniatureSchnauzer17	Spitz
MiniatureSchnauzer18_24692	Spitz
MixedBreed06	Non-breed
MixedBreed07	Non-breed
MixedBreed08	Non-breed
MixedBreed09_27941	Non-breed
MixedBreed10	Non-breed
MountainCur01_9321	Hound
MountainCur02_33066	Hound
MountainCur03_33173	Hound
MountainCur04_33312	Hound
Mudi01_33142	Sheepdog
Mudi01_Reseq_33142	Sheepdog
Mudi02_33179	Sheepdog
NeapolitanMastiff01_23560	Mastiff
NeapolitanMastiff02_23561	Mastiff
NewGuineaSingingDog01_30192	NGSD
NewGuineaSingingDog02	NGSD
NewGuineaSingingDog03	NGSD
NewGuineaSingingDog04	NGSD
NewGuineaSingingDog07_30192r	NGSD
NewGuineaSingingDog08_34692	NGSD
NewGuineaSingingDog09_35129	NGSD
NewGuineaSingingDog10_35130	NGSD
NewGuineaSingingDog11_35131	NGSD
NewGuineaSingingDog12_35132	NGSD
NewGuineaSingingDog13_34695	NGSD
NewGuineaSingingDog14_34699	NGSD
NewGuineaSingingDog15_35133	NGSD
NewGuineaSingingDog16	NGSD
NewGuineaSingingDog17	NGSD
Newfoundland01	Retriever
Newfoundland02	Retriever
Newfoundland03_29596	Retriever
Newfoundland04	Retriever
Newfoundland05_29395	Retriever
NorfolkTerrier01_4675	Terrier
NorfolkTerrier02_5353	Terrier
NorwegianBuhund01_25380	Spitz
NorwegianBuhund02_31794	Spitz
NorwegianElkhound01	Spitz
NorwegianElkhound02_29785	Spitz
NorwegianElkhound03_1011	Spitz
NorwegianElkhound04_1012	Spitz
NorwegianElkhound05_31276	Spitz
NorwegianElkhound06_31968	Spitz
NorwegianLundehund01	Spitz
NorwegianLundehund02	Spitz
NorwegianLundehund03	Spitz
NorwegianLundehund04_31115	Spitz
NorwegianLundehund05_31832	Spitz
NorwegianLundehund06_31833	Spitz
NorwichTerrier01	Terrier
NorwichTerrier02	Terrier
NorwichTerrier03	Terrier
NorwichTerrier04	Terrier
NorwichTerrier05_25012	Terrier
NorwichTerrier06_25013	Terrier
NovaScotiaDuckTollingRetriever01	Retriever
NovaScotiaDuckTollingRetriever02_13604	Retriever
OldEnglishSheepdog01_5990	Sighthound
OldEnglishSheepdog02_6003	Sighthound
OldEnglishSheepdog03_6014	Sighthound
Otterhound01_26411	Hound
Otterhound02_26412	Hound
Otterhound03_26413	Hound
Otterhound04	Hound
Papillon01_22902	Spitz
Papillon02_27882	Spitz
ParsonsRussellTerrier01	Terrier
ParsonsRussellTerrier02_12325	Terrier
PatagonianOvejeroDog01_33712	Sheepdog
PatagonianOvejeroDog02_33715	Sheepdog
PatagonianOvejeroDog03_34829	Sheepdog
PatagonianOvejeroDog04_34830	Sheepdog
PatagonianOvejeroDog05_34831	Sheepdog
PatagonianOvejeroDog06_34833	Sheepdog
PatagonianOvejeroDog07_34834	Sheepdog
Pekingese01_23356	Spitz
Pekingese02	Spitz
PembrokeWelshCorgi01	Sighthound
PembrokeWelshCorgi02	Sighthound
PembrokeWelshCorgi03	Sighthound
PembrokeWelshCorgi04_29405	Sighthound
PembrokeWelshCorgi05_33363	Sighthound
PeruvianHairless01	Herding
PeruvianVillageDog01	Non-breed
PeruvianVillageDog02	Non-breed
PeruvianVillageDog03	Non-breed
PeruvianVillageDog04	Non-breed
PeruvianVillageDog05	Non-breed
PeruvianVillageDog06	Non-breed
PeruvianVillageDog07	Non-breed
PeruvianVillageDog08	Non-breed
PetitBassetGriffonVendeen01	Hound
PetitBassetGriffonVendeen02_9402	Hound
PetitBassetGriffonVendeen03_9419	Hound
PetitBassetGriffonVendeen04_12353	Hound
PetitBassetGriffonVendeen05_11478	Hound
PharaohHound01_27778	Herding
PharaohHound02_27788	Herding
PharaohHound03_27789	Herding
PhuquocRidgeback01_34142	Mastiff
PhuquocRidgeback02_34878	Mastiff
PhuquocRidgeback03_34880	Mastiff
PitBullTerrier01	Terrier
PitBullTerrier02	Terrier
PitBullTerrier03	Terrier
PitBullTerrier04	Terrier
Pointer01_15390	Hound
Pointer02_15391	Hound
Pointer03_27378	Hound
Pointer04	Hound
Pointer05_9031	Hound
Pointer06_20568	Hound
Pointer07_24730	Hound
Pomeranian01	Spitz
Pomeranian02	Spitz
Pomeranian03_8521	Spitz
PortuguesePodengo01	Hound
PortuguesePodengoPequeno01_33229	Hound
PortuguesePodengoPequeno02_34432	Hound
PortugueseWaterDog01_4528	Waterdog
PortugueseWaterDog02_30033	Waterdog
PortugueseWaterDog03_30003	Waterdog
PortugueseWaterDog04_29986	Waterdog
PortugueseWaterDog05_29934	Waterdog
PortugueseWaterDog06_29907	Waterdog
PortugueseWaterDog07_30187	Waterdog
PortugueseWaterDog08_29911	Waterdog
PortugueseWaterDog09_30157	Waterdog
PortugueseWaterDog09_Reseq_30157	Waterdog
PortugueseWaterDog10_29901	Waterdog
PortugueseWaterDog11_30165	Waterdog
PortugueseWaterDog12	Waterdog
PortugueseWaterDog13_5834	Waterdog
PortugueseWaterDog15_34618	Waterdog
Pug01	Spitz
Pug02	Spitz
Pug03	Spitz
Pug04	Spitz
Pug05	Spitz
Pug06	Spitz
Pug07	Spitz
Puli01_27429	Sheepdog
Pumi01_29689	Sheepdog
Pumi01_Reseq_29689	Sheepdog
Pumi02_29695	Sheepdog
Pumi03_29697	Sheepdog
QingchuanDog01	Non-breed
QuebecWolf	Wild
RedWolf03	Wild
RedWolf04	Wild
RedWolf05	Wild
RedWolf06	Wild
RhodesianRidgeback01	Mastiff
RhodesianRidgeback02	Mastiff
RhodesianRidgeback03	Mastiff
RhodesianRidgeback04	Mastiff
RhodesianRidgeback05	Mastiff
RhodesianRidgeback06_21531	Mastiff
RhodesianRidgeback07_33172	Mastiff
RhodesianRidgeback08	Mastiff
Rottweiler01_21895	Herding
Rottweiler02	Herding
Rottweiler03	Herding
Rottweiler04_30461	Herding
Rottweiler05	Herding
Rottweiler06	Herding
Rottweiler07	Herding
Rottweiler08	Herding
Rottweiler09	Herding
Rottweiler10	Herding
Rottweiler11_25111	Herding
Rottweiler12_25123	Herding
SaintBernard01_1075	MountainDog
SaintBernard02	MountainDog
SaintBernard03	MountainDog
SaintBernard04_12750	MountainDog
SaintBernard05_12751	MountainDog
SaintBernard06_12749	MountainDog
Saluki01_1233	Herding
Saluki02	Herding
Saluki03	Herding
Samoyed01_176	Spitz
Samoyed02	Spitz
Samoyed03_14503	Spitz
Samoyed04_33261	Spitz
Samoyed05_33260	Spitz
Schipperke01_33120	Spitz
Schipperke02_33150	Spitz
ScottishDeerhound01	Sighthound
ScottishDeerhound02_31237	Sighthound
ScottishDeerhound03_31238	Sighthound
ScottishDeerhound04_31239	Sighthound
ScottishDeerhound05_31240	Sighthound
ScottishDeerhound06_34132	Sighthound
ScottishDeerhound07_34144	Sighthound
ScottishDeerhound08_34149	Sighthound
ScottishDeerhound09_34151	Sighthound
ScottishDeerhound10_34154	Sighthound
ScottishDeerhound11_34155	Sighthound
ScottishTerrier01_8542	Terrier
ScottishTerrier02_9025	Terrier
ScottishTerrier03	Terrier
ScottishTerrier04	Terrier
ScottishTerrier05_7790	Terrier
ScottishTerrier06_8403	Terrier
ScottishTerrier07_10701	Terrier
ScottishTerrier08_20082	Terrier
ScottishTerrier09_20125	Terrier
ScottishTerrier10_28349	Terrier
ScottishTerrier11_29815	Terrier
SealyhamTerrier01_33230	Terrier
SealyhamTerrier02_33235	Terrier
SealyhamTerrier03_33281	Terrier
SealyhamTerrier04_33334	Terrier
SealyhamTerrier05_33336	Terrier
SealyhamTerrier06_33398	Terrier
SealyhamTerrier07_34153	Terrier
SealyhamTerrier08_34461	Terrier
SealyhamTerrier09_34460	Terrier
SealyhamTerrier10_34462	Terrier
ShetlandSheepdog01_11617	Sighthound
ShetlandSheepdog02	Sighthound
ShetlandSheepdog03	Sighthound
ShetlandSheepdog04_15112	Sighthound
ShetlandSheepdog05_16126	Sighthound
ShetlandSheepdog06_16127	Sighthound
ShetlandSheepdog07_16128	Sighthound
ShetlandSheepdog08_20204	Sighthound
ShetlandSheepdog09_20265	Sighthound
ShetlandSheepdog10_21202	Sighthound
ShetlandSheepdog11_21970	Sighthound
ShetlandSheepdog12_22484	Sighthound
ShetlandSheepdog13_24037	Sighthound
ShetlandSheepdog14_24460	Sighthound
ShetlandSheepdog15_30371	Sighthound
ShetlandSheepdog16	Sighthound
ShetlandSheepdog17_26810	Sighthound
ShetlandSheepdog18_28494	Sighthound
ShibaInu01	Spitz
ShibaInu02	Spitz
ShibaInu03_15049	Spitz
ShibaInu04	Spitz
ShihTzu01	Spitz
ShihTzu02_3192	Spitz
Shikoku01_31257	Hound
SiberianHusky01_14529	Spitz
SiberianHusky02	Spitz
SiberianHusky04	Spitz
SiberianHusky05	Spitz
SideStripedJackal01	Wild
SilkyTerrier01_6209	Terrier
SilkyTerrier02_7299	Terrier
SilkyTerrier03_13190	Terrier
SkyeTerrier01_33239	Terrier
SkyeTerrier02_33346	Terrier
Sloughi01	Herding
Sloughi02	Herding
Sloughi03	Herding
Sloughi04	Herding
SmallMunsterlander01_31612	Hound
SmallMunsterlander02_31614	Hound
SmoothFoxTerrier01_7935	Terrier
SmoothFoxTerrier02_29481	Terrier
SmoothFoxTerrier03_30235	Terrier
SmoothFoxTerrier04_30263	Terrier
SmoothFoxTerrier05_33294	Terrier
SmoothFoxTerrier06_30262	Terrier
SoftCoatedWheatenTerrier01	Terrier
SoftCoatedWheatenTerrier02	Terrier
SoftCoatedWheatenTerrier03	Terrier
SoftCoatedWheatenTerrier04	Terrier
SoftCoatedWheatenTerrier05_13025	Terrier
SoftCoatedWheatenTerrier06_13026	Terrier
SoftCoatedWheatenTerrier07_13027	Terrier
SpanishGalgo01	Sighthound
SpanishWaterDog01	Waterdog
SpinoneItaliano01	Hound
SpinoneItaliano02_937	Hound
SpinoneItaliano03_30560	Hound
SpinoneItaliano04_30561	Hound
SpinoneItaliano05_31638	Hound
SpinoneItaliano06_31641	Hound
SpinoneItaliano07_31645	Hound
SpinoneItaliano08	Hound
Stabyhoun01_33193	Non-breed
StaffordshireBullTerrier01_27211	Mastiff
StaffordshireBullTerrier02_30237	Mastiff
StaffordshireBullTerrier03_30240	Mastiff
StandardPoodle01	Waterdog
StandardPoodle02	Waterdog
StandardPoodle03	Waterdog
StandardPoodle04	Waterdog
StandardPoodle05	Waterdog
StandardPoodle06	Waterdog
StandardPoodle07	Waterdog
StandardPoodle08	Waterdog
StandardSchnauzer01	Spitz
StandardSchnauzer02	Spitz
StandardSchnauzer03	Spitz
StandardSchnauzer04	Spitz
StandardSchnauzer05	Spitz
StandardSchnauzer06	Spitz
StandardSchnauzer07	Spitz
StdManchesterTerrier01_33437	Terrier
StdManchesterTerrier02_33490	Terrier
StdManchesterTerrier03_33491	Terrier
StdManchesterTerrier04_33492	Terrier
StdManchesterTerrier05_33518	Terrier
StdManchesterTerrier06_33540	Terrier
SussexSpaniel01_6098	Spaniel
SussexSpaniel02_7640	Spaniel
SussexSpaniel03_7643	Spaniel
SussexSpaniel04_954	Spaniel
SussexSpaniel05_5896	Spaniel
SussexSpaniel06_5905	Spaniel
SwedishLapphund01	Spitz
SwedishVallhund01_10043	Spitz
TeddyRooseveltTerrier01_24735	Terrier
TeddyRooseveltTerrier02_24776	Terrier
TeddyRooseveltTerrier03_24777	Terrier
TibetanMastiff01	Spitz
TibetanMastiff02	Spitz
TibetanMastiff03	Spitz
TibetanMastiff04	Spitz
TibetanMastiff05	Spitz
TibetanMastiff06	Spitz
TibetanMastiff07	Spitz
TibetanMastiff08	Spitz
TibetanMastiff09	Spitz
TibetanMastiff10	Spitz
TibetanMastiff11	Spitz
TibetanSpaniel01	Spitz
TibetanSpaniel02	Spitz
TibetanSpaniel03	Spitz
TibetanSpaniel04	Spitz
TibetanSpaniel05	Spitz
TibetanSpaniel06	Spitz
TibetanSpaniel07	Spitz
TibetanSpaniel08	Spitz
TibetanSpaniel09	Spitz
TibetanSpaniel10	Spitz
TibetanSpaniel11	Spitz
TibetanSpaniel12_30674	Spitz
TibetanSpaniel13_31251	Spitz
TibetanSpaniel14_5381	Spitz
TibetanTerrier01	Terrier
TibetanTerrier02	Terrier
TibetanTerrier03	Terrier
TibetanTerrier04	Terrier
TibetanTerrier05	Terrier
TibetanTerrier06	Terrier
TimberWolf01	Wild
Tornjak01	Herding
TosaInu01_21914	Mastiff
TosaInu02_25491	Mastiff
ToyFoxTerrier01_8963	Terrier
ToyFoxTerrier02_8969	Terrier
ToyFoxTerrier03_8973	Terrier
ToyFoxTerrier04_13139	Terrier
ToyFoxTerrier05_13287	Terrier
ToyFoxTerrier06_13289	Terrier
ToyFoxTerrier07_9014	Terrier
ToyPoodle01_10442	Waterdog
ToyPoodle02_24072	Waterdog
ToyPoodle03_28359	Waterdog
ToyPoodle04	Waterdog
TreeingWalkerCoonhound01_23115	Hound
TreeingWalkerCoonhound02_26987	Hound
UnknownBreed03	Non-breed
UnknownBreed04	Non-breed
UnknownBreed05	Non-breed
UnknownBreed07	Non-breed
UnknownBreed09	Non-breed
UnknownBreed10	Non-breed
UnknownBreed11	Non-breed
UnknownBreed12	Non-breed
UnknownBreed13	Non-breed
UnknownBreed14	Non-breed
UnknownBreed15	Non-breed
UnknownBreed16	Non-breed
UnknownBreed17	Non-breed
UnknownBreed18	Non-breed
UnknownBreed19	Non-breed
UnknownBreed20	Non-breed
UnknownBreed21	Non-breed
UnknownBreed22	Non-breed
UnknownBreed23	Non-breed
UnknownBreed24	Non-breed
UnknownBreed25	Non-breed
UnknownBreed26	Non-breed
UnknownBreed27	Non-breed
UnknownBreed28	Non-breed
UnknownBreed29	Non-breed
UnknownPoodle01	Non-breed
VillDog_Africa01	Non-breed
VillDog_Australia01	Non-breed
VillDog_Bali01	Non-breed
VillDog_Borneo01	Non-breed
VillDog_Borneo02	Non-breed
VillDog_Borneo03	Non-breed
VillDog_China01	Non-breed
VillDog_China02	Non-breed
VillDog_China03	Non-breed
VillDog_China04	Non-breed
VillDog_China05	Non-breed
VillDog_China06	Non-breed
VillDog_China07	Non-breed
VillDog_China08	Non-breed
VillDog_China09	Non-breed
VillDog_China10	Non-breed
VillDog_China11	Non-breed
VillDog_China12	Non-breed
VillDog_China13	Non-breed
VillDog_China14	Non-breed
VillDog_China15	Non-breed
VillDog_China16	Non-breed
VillDog_China17	Non-breed
VillDog_China18	Non-breed
VillDog_China19	Non-breed
VillDog_China20	Non-breed
VillDog_China21	Non-breed
VillDog_China22	Non-breed
VillDog_China23	Non-breed
VillDog_China24	Non-breed
VillDog_China25	Non-breed
VillDog_China26	Non-breed
VillDog_China27	Non-breed
VillDog_China28	Non-breed
VillDog_China29	Non-breed
VillDog_China30	Non-breed
VillDog_China31	Non-breed
VillDog_China32	Non-breed
VillDog_China33	Non-breed
VillDog_China34	Non-breed
VillDog_China35	Non-breed
VillDog_China36	Non-breed
VillDog_China37	Non-breed
VillDog_China38	Non-breed
VillDog_China39	Non-breed
VillDog_China40	Non-breed
VillDog_China41	Non-breed
VillDog_China42	Non-breed
VillDog_China43	Non-breed
VillDog_China44	Non-breed
VillDog_China45	Non-breed
VillDog_China46	Non-breed
VillDog_China47	Non-breed
VillDog_China48	Non-breed
VillDog_China49	Non-breed
VillDog_China50	Non-breed
VillDog_China51	Non-breed
VillDog_China52	Non-breed
VillDog_Egypt01	Non-breed
VillDog_Egypt02	Non-breed
VillDog_India01	Non-breed
VillDog_India02	Non-breed
VillDog_India03	Non-breed
VillDog_India04	Non-breed
VillDog_India05	Non-breed
VillDog_Lebanon01	Non-breed
VillDog_Lebanon02	Non-breed
VillDog_Lebanon03	Non-breed
VillDog_Namibia01	Non-breed
VillDog_Namibia02	Non-breed
VillDog_Namibia03	Non-breed
VillDog_PapuaNG01	Non-breed
VillDog_PapuaNG02	Non-breed
VillDog_PapuaNG03	Non-breed
VillDog_Portugal01	Non-breed
VillDog_Portugal02	Non-breed
VillDog_Portugal03	Non-breed
VillDog_Qatar01	Non-breed
VillDog_Qatar02	Non-breed
VillDog_Taiwan01	Non-breed
VillDog_Vietnam01	Non-breed
VillDog_Vietnam02	Non-breed
VillDog_Vietnam03	Non-breed
VillDog_Vietnam04	Non-breed
VillDog_Vietnam05	Non-breed
VillDog_Vietnam06	Non-breed
Vizsla01	Hound
Vizsla02_27015	Hound
Vizsla03_27073	Hound
Weimaraner01	Hound
Weimaraner02_15384	Hound
Weimaraner03_13307	Hound
Weimaraner04	Hound
Weimaraner05	Hound
WelshSpringerSpaniel01_27011	Spaniel
WelshSpringerSpaniel02_30504	Spaniel
WelshTerrier01	Terrier
WelshTerrier02_1024	Terrier
WelshTerrier03_22235	Terrier
WelshTerrier04_22244	Terrier
WestHighlandWhiteTerr01	Terrier
WestHighlandWhiteTerr02	Terrier
WestHighlandWhiteTerr03	Terrier
WestHighlandWhiteTerr04	Terrier
WestHighlandWhiteTerr05	Terrier
WestHighlandWhiteTerr06	Terrier
WestHighlandWhiteTerr08	Terrier
WestHighlandWhiteTerr09	Terrier
WestHighlandWhiteTerr10	Terrier
WestHighlandWhiteTerr11	Terrier
WestHighlandWhiteTerr12	Terrier
WestHighlandWhiteTerr13_10023	Terrier
WestHighlandWhiteTerr15_21964	Terrier
WestHighlandWhiteTerr16_21971	Terrier
WestHighlandWhiteTerr17_23537	Terrier
WestHighlandWhiteTerr18_24496	Terrier
WestHighlandWhiteTerr19	Terrier
WestHighlandWhiteTerr20	Terrier
WestHighlandWhiteTerr21	Terrier
WestHighlandWhiteTerr22	Terrier
WestHighlandWhiteTerr23	Terrier
WestHighlandWhiteTerr24	Terrier
WestHighlandWhiteTerr25	Terrier
WestHighlandWhiteTerr26	Terrier
WestHighlandWhiteTerr27	Terrier
WestHighlandWhiteTerr28	Terrier
WestHighlandWhiteTerr29	Terrier
Whippet01	Sighthound
Whippet02_27884	Sighthound
Whippet03_27897	Sighthound
Whippet04	Sighthound
WireFoxTerrier01_8391	Terrier
WireFoxTerrier02_11119	Terrier
WirehairedPointingGriffon01_27154	Hound
WirehairedPointingGriffon02_27155	Hound
WirehairedPointingGriffon03_27549	Hound
Wolf01	Wild
Wolf02	Wild
Wolf03	Wild
Wolf04	Wild
Wolf05	Wild
Wolf06	Wild
Wolf07	Wild
Wolf08	Wild
Wolf100	Wild
Wolf101	Wild
Wolf102	Wild
Wolf103	Wild
Wolf104	Wild
Wolf105	Wild
Wolf106	Wild
Wolf107	Wild
Wolf108	Wild
Wolf109	Wild
Wolf110	Wild
Wolf111	Wild
Wolf112	Wild
Wolf18	Wild
Wolf19	Wild
Wolf20	Wild
Wolf21	Wild
Wolf22	Wild
Wolf23	Wild
Wolf24	Wild
Wolf25	Wild
Wolf26	Wild
Wolf27	Wild
Wolf28	Wild
Wolf29	Wild
Wolf30	Wild
Wolf31	Wild
Wolf32	Wild
Wolf33	Wild
Wolf34	Wild
Wolf35	Wild
Wolf36	Wild
Wolf37	Wild
Wolf38	Wild
Wolf39	Wild
Wolf40	Wild
Wolf41	Wild
Wolf42	Wild
Wolf43	Wild
Wolf44	Wild
Wolf45	Wild
Wolf46	Wild
Wolf47	Wild
Wolf48	Wild
Wolf49	Wild
Wolf50	Wild
Wolf51	Wild
Wolf52	Wild
Wolf53	Wild
Wolf54	Wild
Wolf55	Wild
Wolf56	Wild
Wolf57	Wild
Wolf58	Wild
Wolf59	Wild
Wolf60	Wild
Wolf61	Wild
Wolf62	Wild
Wolf63	Wild
Wolf64	Wild
Wolf65	Wild
Wolf66	Wild
Wolf67	Wild
Wolf68	Wild
Wolf69	Wild
Wolf70	Wild
Wolf71	Wild
Wolf72	Wild
Wolf73	Wild
Wolf74	Wild
Wolf75	Wild
Wolf76	Wild
Wolf77	Wild
Wolf78	Wild
Wolf79	Wild
Wolf80	Wild
Wolf81	Wild
Wolf82	Wild
Wolf83	Wild
Wolf84	Wild
Wolf85	Wild
Wolf86	Wild
Wolf87	Wild
Wolf88	Wild
Wolf89	Wild
Wolf90	Wild
Wolf91	Wild
Wolf92	Wild
Wolf93	Wild
Wolf94	Wild
Wolf95	Wild
Wolf96	Wild
Wolf97	Wild
Wolf98	Wild
Wolf99	Wild
WolfTibetan01	Wild
WolfTibetan02	Wild
WolfTibetan03	Wild
WolfTibetan04	Wild
WolfTibetan05	Wild
WolfTibetan06	Wild
WolfTibetan07	Wild
WolfTibetan08	Wild
Wolf_WO001_895	Wild
Wolf_WO002_732	Wild
Wolf_WO003_636	Wild
XiasiDog01	Hound
Xoloitzcuintli01	Herding
Xoloitzcuintli02_30509	Herding
Xoloitzcuintli03_34496	Herding
YorkshireTerrier01	Terrier
YorkshireTerrier02	Terrier
YorkshireTerrier03	Terrier
YorkshireTerrier05	Terrier
YorkshireTerrier06	Terrier
YorkshireTerrier08	Terrier
YorkshireTerrier09	Terrier
YorkshireTerrier11	Terrier
YorkshireTerrier12	Terrier
YorkshireTerrier13	Terrier
YorkshireTerrier14	Terrier
YorkshireTerrier15	Terrier
YorkshireTerrier16	Terrier
YorkshireTerrier17	Terrier
YorkshireTerrier18	Terrier
YorkshireTerrier19	Terrier
YorkshireTerrier21	Terrier
YorkshireTerrier22	Terrier
YorkshireTerrier23	Terrier
YorkshireTerrier24	Terrier
YorkshireTerrier25	Terrier
YorkshireTerrier26	Terrier
YorkshireTerrier27	Terrier
YorkshireTerrier28	Terrier
YorkshireTerrier29	Terrier
YorkshireTerrier30	Terrier
YorkshireTerrier31	Terrier
YorkshireTerrier32	Terrier
YorkshireTerrier33	Terrier
YorkshireTerrier34	Terrier
YorkshireTerrier35	Terrier
YorkshireTerrier36	Terrier
YorkshireTerrier37	Terrier
YorkshireTerrier38	Terrier
YorkshireTerrier39	Terrier
YorkshireTerrier40	Terrier
YorkshireTerrier41	Terrier
YorkshireTerrier42	Terrier
YorkshireTerrier43	Terrier
YorkshireTerrier44	Terrier
YorkshireTerrier45	Terrier
YorkshireTerrier46	Terrier
YorkshireTerrier47	Terrier
YorkshireTerrier48	Terrier
YorkshireTerrier49	Terrier
YorkshireTerrier50	Terrier
YorkshireTerrier51	Terrier
YorkshireTerrier52	Terrier
YorkshireTerrier53	Terrier
YorkshireTerrier54	Terrier
YorkshireTerrier55	Terrier
YorkshireTerrier56	Terrier
YorkshireTerrier57	Terrier
YorkshireTerrier58	Terrier
YorkshireTerrier59	Terrier
YorkshireTerrier62	Terrier
YorkshireTerrier63	Terrier
YorkshireTerrier64	Terrier
YorkshireTerrier65	Terrier
YorkshireTerrier66	Terrier
YorkshireTerrier67	Terrier
YorkshireTerrier68	Terrier
YorkshireTerrier69	Terrier
YorkshireTerrier70	Terrier
YorkshireTerrier71	Terrier
YorkshireTerrier72	Terrier
YorkshireTerrier73	Terrier
YorkshireTerrier74	Terrier
YorkshireTerrier75	Terrier
YorkshireTerrier76_14941	Terrier
YorkshireTerrier77_14954	Terrier
